ID,Name,Cost_for_one,Cuisines,Rating
590,China Bistro,150, Thai,4.2
590,China Bistro,150, Seafood,4.2
590,China Bistro,150, Beverages,4.2
590,China Bistro,150, Desserts,4.2
591,Karavali Lunch Home,150,Seafood,4
591,Karavali Lunch Home,150, Mangalorean,4
592,Bangalore Mandarin,150,Chinese,4.2
592,Bangalore Mandarin,150, Seafood,4.2
592,Bangalore Mandarin,150, Sichuan,4.2
593,Wow Chow,150,Chinese,
593,Wow Chow,150, Momos,
594,Nagashree's,150,South Indian,
594,Nagashree's,150, North Indian,
594,Nagashree's,150, Fast Food,
596,Fishland,150,Seafood,4.1
596,Fishland,150, Chettinad,4.1
597,Coastal Machali Co.,150,Asian,3.7
597,Coastal Machali Co.,150, Mangalorean,3.7
597,Coastal Machali Co.,150, Seafood,3.7
597,Coastal Machali Co.,150, South Indian,3.7
597,Coastal Machali Co.,150, North Indian,3.7
597,Coastal Machali Co.,150, Chinese,3.7
597,Coastal Machali Co.,150, Beverages,3.7
597,Coastal Machali Co.,150, Sichuan,3.7
598,Dakshin,150,North Indian,3.9
598,Dakshin,150, South Indian,3.9
599,N.S Grills And Kabab Corner,150,Rolls,
599,N.S Grills And Kabab Corner,150, Kebab,
600,Baisakhi,150,North Indian,4
600,Baisakhi,150, Beverages,4
600,Baisakhi,150, Desserts,4
601,21st Amendment Gastrobar,150,North Indian,
601,21st Amendment Gastrobar,150, Continental,
601,21st Amendment Gastrobar,150, Chinese,
601,21st Amendment Gastrobar,150, Bar Food,
601,21st Amendment Gastrobar,150, Sichuan,
601,21st Amendment Gastrobar,150, Beverages,
602,Salt Mango Tree,150,Kerala,3.7
602,Salt Mango Tree,150, Biryani,3.7
602,Salt Mango Tree,150, South Indian,3.7
602,Salt Mango Tree,150, Seafood,3.7
602,Salt Mango Tree,150, Desserts,3.7
602,Salt Mango Tree,150, Beverages,3.7
603,Raaga,250,North Indian,3.9
603,Raaga,250, Mughlai,3.9
603,Raaga,250, Biryani,3.9
603,Raaga,250, Chinese,3.9
603,Raaga,250, Desserts,3.9
603,Raaga,250, Beverages,3.9
603,Raaga,250, Shake,3.9
603,Raaga,250, Sichuan,3.9
604,Veg Brooo - Chinese,250,Chinese,3.5
604,Veg Brooo - Chinese,250, Sichuan,3.5
605,Al Noor,250,North Indian,4.4
605,Al Noor,250, Chinese,4.4
606,World On A Plate - Citrine Hotel,250,Continental,3.8
606,World On A Plate - Citrine Hotel,250, Mexican,3.8
606,World On A Plate - Citrine Hotel,250, Italian,3.8
606,World On A Plate - Citrine Hotel,250, Chinese,3.8
606,World On A Plate - Citrine Hotel,250, North Indian,3.8
606,World On A Plate - Citrine Hotel,250, Desserts,3.8
606,World On A Plate - Citrine Hotel,250, Sichuan,3.8
608,Pulimunchi,250,Mangalorean,4
608,Pulimunchi,250, Seafood,4
608,Pulimunchi,250, Beverages,4
609,Butter Delivery,250,North Indian,4.3
610,The Konkan - Seafood Restaurant,250,Konkan,4.3
610,The Konkan - Seafood Restaurant,250, Mangalorean,4.3
610,The Konkan - Seafood Restaurant,250, Chinese,4.3
610,The Konkan - Seafood Restaurant,250, Beverages,4.3
611,Pahilwani Handi,250,Biryani,4
611,Pahilwani Handi,250, South Indian,4
611,Pahilwani Handi,250, North Indian,4
612,Chung Wah Express,250,Chinese,4.3
612,Chung Wah Express,250, Thai,4.3
612,Chung Wah Express,250, Vietnamese,4.3
612,Chung Wah Express,250, Sichuan,4.3
613,Mangalore Pearl - Seafood Restaurant,250,Mangalorean,4.2
613,Mangalore Pearl - Seafood Restaurant,250, Seafood,4.2
613,Mangalore Pearl - Seafood Restaurant,250, Desserts,4.2
614,Bombay Brasserie,250,Modern Indian,3.8
614,Bombay Brasserie,250, Bar Food,3.8
614,Bombay Brasserie,250, Beverages,3.8
615,Hotel Chandru - Nimma Mane Oota,50,South Indian,4
615,Hotel Chandru - Nimma Mane Oota,50, Chinese,4
616,Chapathi Box,50,North Indian,
616,Chapathi Box,50, Rolls,
617,G.H.S Nonveg,50,South Indian,
617,G.H.S Nonveg,50, Chinese,
618,Apple Villa Restaurant,50,Chinese,
618,Apple Villa Restaurant,50, North Indian,
618,Apple Villa Restaurant,50, Mughlai,
618,Apple Villa Restaurant,50, Biryani,
618,Apple Villa Restaurant,50, Sichuan,
619,Hokart - Bangalore 99 Variety Dosa,50,South Indian,
620,Hokart - Darjeeling Momos,50,Momos,
621,Holige Mane,50,South Indian,
622,Aioli BBQ And Grill,50,Mediterranean,
622,Aioli BBQ And Grill,50, European,
622,Aioli BBQ And Grill,50, BBQ,
622,Aioli BBQ And Grill,50, Healthy Food,
622,Aioli BBQ And Grill,50, Salad,
623,Mumbai 99 Variety Dosa Special,50,South Indian,
624,Nammura Taaja Upahara,50,South Indian,
624,Nammura Taaja Upahara,50, North Indian,
624,Nammura Taaja Upahara,50, Chinese,
624,Nammura Taaja Upahara,50, Shake,
625,Brown Burger Co,50,Burger,3.9
625,Brown Burger Co,50, Fast Food,3.9
625,Brown Burger Co,50, Beverages,3.9
625,Brown Burger Co,50, Desserts,3.9
626,Ying Zheng China,50,Chinese,3.5
627,Euphoria Bakers,200,Desserts,
628,The Adukkala Restaurant,200,Kerala,4.2
628,The Adukkala Restaurant,200, Beverages,4.2
629,Yama Shiro,200,Chinese,
629,Yama Shiro,200, Thai,
629,Yama Shiro,200, Asian,
629,Yama Shiro,200, Seafood,
629,Yama Shiro,200, Japanese,
630,Chaat Paavlian,200,South Indian,4.1
630,Chaat Paavlian,200, North Indian,4.1
630,Chaat Paavlian,200, Chinese,4.1
630,Chaat Paavlian,200, Street Food,4.1
630,Chaat Paavlian,200, Fast Food,4.1
630,Chaat Paavlian,200, Beverages,4.1
630,Chaat Paavlian,200, Desserts,4.1
630,Chaat Paavlian,200, Ice Cream,4.1
631,JIANG Pure Veg,200,Chinese,3.8
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200,North Indian,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Chinese,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Asian,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Mughlai,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Biryani,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Desserts,3.3
632,The Gourmet Kitchen & Bar- Hotel Ramanashree,200, Sichuan,3.3
633,Kudla - Hotel Ramanashree,200,South Indian,4.2
633,Kudla - Hotel Ramanashree,200, Andhra,4.2
633,Kudla - Hotel Ramanashree,200, Chinese,4.2
633,Kudla - Hotel Ramanashree,200, Seafood,4.2
633,Kudla - Hotel Ramanashree,200, Desserts,4.2
633,Kudla - Hotel Ramanashree,200, Sichuan,4.2
634,Dvg Biryani And Kabab Center,200,Biryani,
635,The Sandwich Bite,200,Sandwich,
636,Cafe Igniite,200,Chinese,
636,Cafe Igniite,200, Fast Food,
636,Cafe Igniite,200, Pasta,
636,Cafe Igniite,200, Continental,
636,Cafe Igniite,200, Sichuan,
637,Simply Veg,200,North Indian,4
637,Simply Veg,200, Chinese,4
637,Simply Veg,200, South Indian,4
637,Simply Veg,200, Fast Food,4
637,Simply Veg,200, Desserts,4
637,Simply Veg,200, Beverages,4
637,Simply Veg,200, Shake,4
637,Simply Veg,200, Sichuan,4
638,New Dillibite,200,North Indian,
638,New Dillibite,200, Chinese,
639,Clay Resto,200,North Indian,
639,Clay Resto,200, Mughlai,
639,Clay Resto,200, Chinese,
639,Clay Resto,200, Sichuan,
640,Dinesh Food Corner,200,North Indian,
640,Dinesh Food Corner,200, Chinese,
641,Yohan Kitchen,200,Biryani,
641,Yohan Kitchen,200, Desserts,
642,Latitude - Tulip Inn,200,North Indian,
642,Latitude - Tulip Inn,200, Chinese,
642,Latitude - Tulip Inn,200, Seafood,
642,Latitude - Tulip Inn,200, South Indian,
642,Latitude - Tulip Inn,200, Beverages,
642,Latitude - Tulip Inn,200, Sichuan,
643,Hotel New Prashanth Naati Shyli,200,Chinese,
643,Hotel New Prashanth Naati Shyli,200, North Indian,
643,Hotel New Prashanth Naati Shyli,200, South Indian,
643,Hotel New Prashanth Naati Shyli,200, Beverages,
644,Samruddi Nonveg,200,South Indian,
644,Samruddi Nonveg,200, Biryani,
645,Randhan - A - Bandhan,200,Bengali,3.3
645,Randhan - A - Bandhan,200, Mughlai,3.3
645,Randhan - A - Bandhan,200, North Indian,3.3
645,Randhan - A - Bandhan,200, Chinese,3.3
645,Randhan - A - Bandhan,200, Rolls,3.3
645,Randhan - A - Bandhan,200, Desserts,3.3
646,Amudham Biryani,200,Biryani,
646,Amudham Biryani,200, South Indian,
647,Green Kitchen Palace,200,Biryani,
647,Green Kitchen Palace,200, Street Food,
